80
76
78
78
106
74
80
74
80
72
76
76
74
78
72
74
76
76
76
80
88
74
78
74
78
76
78
76
76
76
78
74
74
76
74
72
110
76
74
74
72
78
76
74
78
74
76
74
76
72
78
76
86
72
74
76
74
80
76
78
74
74
76
74
74
74
78
72
112
80
74
74
74
76
74
74
74
90
74
74
74
74
74
78
86
74
74
74
76
74
76
74
74
74
76
80
76
74
76
76
88
76
74
76
74
74
76
76
74
74
74
76
76
76
74
74
88
76
78
78
72
74
76
74
74
74
72
70
74
78
74
72
88
76
78
74
76
74
74
72
74
76
74
80
74
76
76
74
88
78
74
78
74
76
78
74
74
76
80
80
74
72
74
76
92
74
76
74
74
78
74
76
74
76
76
74
74
72
74
76
86
74
74
80
72
74
74
74
74
78
76
72
74
76
74
72
84
74
78
80
76
74
76
74
76
74
78
76
74
70
76
74
86
78
76
74
74
74
74
76
78
74
74
74
78
74
78
76
88
74
76
76
74
76
80
76
74
76
78
76
74
74
72
72
88
74
74
74
74
76
74
76
74
76
76
72
78
74
74
74
88
76
78
72
76
76
78
74
76
78
74
78
74
76
74
74
88
76
72
78
74
80
74
74
74
72
72
74
76
74
74
74
86
72
76
74
72
78
74
78
76
72
74
74
74
72
74
76
86
78
74
74
78
74
74
76
78
74
76
76
78
72
72
74
88
74
74
76
74
74
76
74
74
76
74
74
76
80
76
74
88
74
72
74
74
74
74
76
72
76
74
76
74
76
74
74
86
80
74
76
76
78
76
74
76
74
74
74
74
74
74
76
88
72
76
76
74
74
76
72
72
72
78
80
74
78
78
78
86
76
76
76
74
72
78
72
74
74
78
74
74
74
72
74
88
72
74
78
76
78
76
78
76
78
74
74
78
76
72
78
88
70
80
76
74
72
78
74
74
72
78
74
78
74
76
74
84
74
74
74
74
76
78
74
72
78
76
74
80
76
76
74
90
74
74
74
76
74
76
78
74
74
76
74
72
76
78
76
90
78
76
74
76
74
78
74
74
74
78
74
76
74
74
74
90
74
72
74
74
74
74
76
76
74
74
74
74
74
74
74
88
76
78
76
76
74
74
76
74
74
78
76
76
76
74
76
88
76
74
76
76
74
74
74
78
72
74
76
74
74
74
78
88
74
78
74
76
78
74
74
74
76
74
76
72
74
72
74
86
74
72
78
74
74
78
76
78
72
78
74
74
78
78
74
84
80
74
76
72
74
76
76
76
78
74
76
